Basin,SubareaName,State,Variable,wateryear,Value
Southeast Colorado River,Paria,Utah,Mineral Depletions,1992,0
Southeast Colorado River,Paria,Utah,Mineral Depletions,1993,0
Southeast Colorado River,Paria,Utah,Mineral Depletions,1994,0
Southeast Colorado River,Paria,Utah,Mineral Depletions,1995,0
Southeast Colorado River,Paria,Utah,Mineral Depletions,1996,0
Southeast Colorado River,Paria,Utah,Mineral Depletions,1997,0
Southeast Colorado River,Paria,Utah,Mineral Depletions,1998,0
Southeast Colorado River,Paria,Utah,Mineral Depletions,1999,0
Southeast Colorado River,Paria,Utah,Mineral Depletions,2000,0
Southeast Colorado River,Paria,Utah,Mineral Depletions,2001,0
Southeast Colorado River,Paria,Utah,Mineral Depletions,2002,0
Southeast Colorado River,Paria,Utah,Mineral Depletions,2003,0
Southeast Colorado River,Paria,Utah,Mineral Depletions,2004,0
Southeast Colorado River,Paria,Utah,Mineral Depletions,2005,0
Southeast Colorado River,Paria,Utah,Mineral Depletions,2006,0
Southeast Colorado River,Paria,Utah,Mineral Depletions,2007,0
Southeast Colorado River,Paria,Utah,Mineral Depletions,2008,0
Southeast Colorado River,Paria,Utah,Mineral Depletions,2009,0
Southeast Colorado River,Paria,Utah,Mineral Depletions,2010,0
Southeast Colorado River,Paria,Utah,Mineral Depletions,2011,0
Southeast Colorado River,Paria,Utah,Mineral Depletions,2012,0
Southeast Colorado River,Paria,Utah,Mineral Depletions,2013,0
Southeast Colorado River,Paria,Utah,Mineral Depletions,2014,0
Southeast Colorado River,Paria,Utah,Mineral Depletions,2015,0
Southeast Colorado River,Paria,Utah,Mineral Depletions,2016,0
Southeast Colorado River,Paria,Utah,Mineral Depletions,2017,0
Southeast Colorado River,Paria,Utah,Mineral Depletions,2018,0
Southeast Colorado River,Paria,Utah,Mineral Depletions,2019,0
Southeast Colorado River,Paria,Utah,Mineral Depletions,2020,0
Southeast Colorado River,Paria,Utah,Mineral Depletions,2021,0
Southeast Colorado River,Paria,Utah,Mineral Depletions,2022,0
Southeast Colorado River,Paria,Utah,Mineral Depletions,2023,0
Southeast Colorado River,Paria,Utah,Mineral Depletions,2024,0
Southeast Colorado River,Paria,Utah,Mineral Diversions,1989,0
Southeast Colorado River,Paria,Utah,Mineral Diversions,1990,0
Southeast Colorado River,Paria,Utah,Mineral Diversions,1991,0
Southeast Colorado River,Paria,Utah,Mineral Diversions,1992,0
